TransactionID,TransactionDT,transaction_day,isFraud,TransactionAmt,ProductCD,card4,card6,P_emaildomain,DeviceType,fraud_probability,risk_tier,top_reason_1,top_reason_2,top_reason_3
3524076,14153561,163,1,24.346,C,visa,credit,gmail.com,mobile,0.99700975,Critical,device/browser string (rv:59.0) decreased risk,masked Vesta-engineered feature (V258) increased risk,masked counting feature (C1) increased risk
3569809,15562633,180,1,400.0,R,visa,credit,gmail.com,mobile,0.9969818,Critical,masked counting feature (C1) increased risk,masked counting feature (C11) increased risk,transaction amount ($400.00) increased risk
3510782,13749369,159,1,106.729,C,visa,credit,gmail.com,mobile,0.99696106,Critical,masked counting feature (C1) increased risk,masked Vesta-engineered feature (V45) increased risk,card type (credit/debit) (credit) increased risk
3488935,13150449,152,1,34.552,C,visa,debit,gmail.com,mobile,0.9969451,Critical,masked counting feature (C1) increased risk,masked counting feature (C11) increased risk,masked Vesta-engineered feature (V45) increased risk
3471982,12617246,146,1,45.926,C,visa,credit,hotmail.com,desktop,0.9968935,Critical,masked Vesta-engineered feature (V258) increased risk,masked counting feature (C1) increased risk,masked identity/device signal (id_09) increased risk
3537467,14531160,168,1,28.834,C,visa,credit,hotmail.com,mobile,0.9968912,Critical,masked counting feature (C1) increased risk,masked Vesta-engineered feature (V258) increased risk,masked identity/device signal (id_31) decreased risk
3534449,14443160,167,1,150.0,H,mastercard,debit,gmail.com,desktop,0.9968881,Critical,masked Vesta-engineered feature (V258) increased risk,masked Vesta-engineered feature (V156) increased risk,masked counting feature (C1) increased risk
3485707,13064801,151,1,15.862,C,visa,debit,gmail.com,desktop,0.9968754,Critical,masked Vesta-engineered feature (V258) increased risk,masked counting feature (C1) increased risk,masked Vesta-engineered feature (V45) increased risk
3540431,14617753,169,1,54.225,C,visa,credit,gmail.com,mobile,0.99686193,Critical,device/browser string (SM-G920P Build/NRD90M) increased risk,masked identity/device signal (id_31) decreased risk,masked counting feature (C1) increased risk
3503931,13544796,156,1,60.373,C,visa,credit,gmail.com,mobile,0.99684393,Critical,device/browser string (SM-J320M Build/LMY47V) increased risk,masked counting feature (C1) increased risk,card type (credit/debit) (credit) increased risk
3495833,13318769,154,1,56.562,C,visa,credit,gmail.com,mobile,0.9968328,Critical,masked counting feature (C1) increased risk,masked Vesta-engineered feature (V258) increased risk,masked counting feature (C8) increased risk
3567012,15459313,178,1,100.0,R,visa,credit,gmail.com,desktop,0.99683017,Critical,masked counting feature (C1) increased risk,masked counting feature (C11) increased risk,masked counting feature (C13) increased risk
3466037,12431823,143,1,86.687,C,visa,credit,outlook.es,desktop,0.99676216,Critical,masked counting feature (C1) increased risk,masked Vesta-engineered feature (V258) increased risk,masked identity/device signal (id_09) increased risk
3523861,14150067,163,0,20.903,C,visa,credit,gmail.com,mobile,0.9967616,Critical,masked Vesta-engineered feature (V258) increased risk,masked counting feature (C1) increased risk,masked Vesta-engineered feature (V45) increased risk
3561017,15262205,176,1,118.287,C,visa,credit,gmail.com,,0.9967559,Critical,masked counting feature (C1) increased risk,masked Vesta-engineered feature (V45) increased risk,masked Vesta-engineered feature (V87) increased risk
3469294,12530150,145,1,22.748,C,visa,credit,hotmail.com,desktop,0.99675494,Critical,masked counting feature (C1) increased risk,masked Vesta-engineered feature (V258) increased risk,masked counting feature (C8) increased risk
3465403,12416813,143,1,14.386,C,mastercard,debit,hotmail.com,desktop,0.9967457,Critical,masked counting feature (C1) increased risk,masked Vesta-engineered feature (V258) increased risk,masked counting feature (C13) increased risk
3499589,13406856,155,1,450.0,R,mastercard,debit,yahoo.com,mobile,0.9967416,Critical,masked Vesta-engineered feature (V156) increased risk,masked Vesta-engineered feature (V258) increased risk,masked identity/device signal (id_30) decreased risk
3469287,12530098,145,1,22.748,C,visa,credit,hotmail.com,desktop,0.99673945,Critical,masked counting feature (C1) increased risk,masked Vesta-engineered feature (V258) increased risk,masked counting feature (C11) increased risk
3499607,13407428,155,1,99.721,C,mastercard,debit,gmail.com,mobile,0.9967294,Critical,masked Vesta-engineered feature (V258) increased risk,masked counting feature (C1) increased risk,masked Vesta-engineered feature (V87) increased risk
3528996,14305967,165,1,54.225,C,visa,credit,gmail.com,mobile,0.99672097,Critical,device/browser string (SM-G920P Build/NRD90M) increased risk,masked counting feature (C1) increased risk,masked identity/device signal (id_31) decreased risk
3499637,13408450,155,1,375.0,R,visa,credit,yahoo.com,mobile,0.9967108,Critical,masked Vesta-engineered feature (V258) increased risk,masked identity/device signal (id_30) decreased risk,masked counting feature (C1) increased risk
3546837,14834620,171,1,43.343,C,visa,credit,gmail.com,mobile,0.9967024,Critical,masked Vesta-engineered feature (V258) increased risk,masked Vesta-engineered feature (V45) increased risk,masked Vesta-engineered feature (V87) increased risk
3479722,12857899,148,1,44.634,C,mastercard,credit,gmail.com,desktop,0.996669,Critical,masked counting feature (C1) increased risk,masked Vesta-engineered feature (V258) increased risk,masked identity/device signal (id_09) increased risk
3495835,13318818,154,1,56.562,C,visa,credit,gmail.com,mobile,0.99664634,Critical,masked counting feature (C1) increased risk,masked Vesta-engineered feature (V258) increased risk,masked counting feature (C8) increased risk
3540435,14617887,169,1,54.225,C,visa,credit,gmail.com,mobile,0.996619,Critical,device/browser string (SM-G920P Build/NRD90M) increased risk,masked identity/device signal (id_31) decreased risk,masked counting feature (C1) increased risk
3529001,14306115,165,1,54.225,C,visa,debit,gmail.com,mobile,0.9966139,Critical,device/browser string (SM-G920P Build/NRD90M) increased risk,masked identity/device signal (id_31) decreased risk,masked counting feature (C1) increased risk
3524095,14153814,163,1,24.346,C,visa,debit,gmail.com,mobile,0.9965983,Critical,masked Vesta-engineered feature (V258) increased risk,device/browser string (rv:59.0) decreased risk,masked counting feature (C1) increased risk
3460732,12246468,141,0,176.448,C,visa,credit,gmail.com,desktop,0.99657696,Critical,masked counting feature (C1) increased risk,masked Vesta-engineered feature (V258) increased risk,masked counting feature (C13) increased risk
3495064,13302908,153,1,14.325,C,mastercard,debit,outlook.com,desktop,0.9965719,Critical,masked counting feature (C1) increased risk,masked Vesta-engineered feature (V258) increased risk,masked Vesta-engineered feature (V87) increased risk
3494799,13298637,153,1,14.325,C,mastercard,credit,outlook.com,desktop,0.99655294,Critical,masked counting feature (C1) increased risk,masked Vesta-engineered feature (V258) increased risk,masked Vesta-engineered feature (V187) increased risk
3461476,12259694,141,1,59.513,C,mastercard,debit,gmail.com,mobile,0.99654144,Critical,device/browser string (SM-G920P Build/NRD90M) increased risk,masked counting feature (C1) increased risk,masked counting feature (C11) increased risk
3493974,13283344,153,1,69.903,C,visa,debit,gmail.com,desktop,0.996536,Critical,masked counting feature (C1) increased risk,masked Vesta-engineered feature (V258) increased risk,masked Vesta-engineered feature (V45) increased risk
3495059,13302808,153,1,14.325,C,visa,credit,outlook.com,desktop,0.99651176,Critical,masked counting feature (C1) increased risk,masked Vesta-engineered feature (V258) increased risk,masked Vesta-engineered feature (V87) increased risk
3537472,14531313,168,1,28.834,C,visa,credit,hotmail.com,mobile,0.9964426,Critical,masked counting feature (C1) increased risk,masked Vesta-engineered feature (V258) increased risk,masked identity/device signal (id_31) decreased risk
3540438,14617985,169,1,54.225,C,visa,credit,gmail.com,mobile,0.9964328,Critical,device/browser string (SM-G920P Build/NRD90M) increased risk,masked identity/device signal (id_31) decreased risk,masked counting feature (C1) increased risk
3488403,13135899,152,1,350.805,C,mastercard,debit,outlook.com,desktop,0.99641585,Critical,masked counting feature (C1) increased risk,masked Vesta-engineered feature (V258) increased risk,masked counting feature (C8) increased risk
3519731,14045834,162,1,450.0,R,visa,credit,gmail.com,desktop,0.9964064,Critical,masked counting feature (C1) increased risk,masked identity/device signal (id_33) increased risk,masked counting feature (C14) increased risk
3513782,13856833,160,1,300.0,R,mastercard,credit,gmail.com,mobile,0.996405,Critical,masked identity/device signal (id_31) decreased risk,masked counting feature (C14) increased risk,masked Vesta-engineered feature (V156) increased risk
3499705,13412969,155,1,19.551,C,visa,debit,hotmail.com,desktop,0.99635905,Critical,masked counting feature (C1) increased risk,masked Vesta-engineered feature (V258) increased risk,masked Vesta-engineered feature (V87) increased risk
3484204,13027187,150,1,39.47,C,visa,credit,gmail.com,desktop,0.99633884,Critical,masked counting feature (C1) increased risk,masked Vesta-engineered feature (V45) increased risk,masked counting feature (C11) increased risk
3488389,13135683,152,1,350.805,C,mastercard,credit,outlook.com,desktop,0.9963045,Critical,masked counting feature (C1) increased risk,masked Vesta-engineered feature (V258) increased risk,masked identity/device signal (id_31) increased risk
3460651,12245228,141,1,22.133,C,visa,credit,gmail.com,desktop,0.99630105,Critical,masked counting feature (C1) increased risk,masked Vesta-engineered feature (V87) increased risk,masked Vesta-engineered feature (V258) increased risk
3534580,14461368,167,1,150.0,H,visa,credit,gmail.com,desktop,0.99628794,Critical,masked counting feature (C14) increased risk,masked counting feature (C13) increased risk,masked counting feature (C11) increased risk
3502635,13484238,156,1,275.0,R,american express,credit,gmail.com,desktop,0.9962817,Critical,masked Vesta-engineered feature (V258) increased risk,masked Vesta-engineered feature (V45) increased risk,masked counting feature (C1) increased risk
3463854,12343675,142,1,14.755,C,mastercard,credit,gmail.com,desktop,0.99627125,Critical,masked counting feature (C1) increased risk,masked Vesta-engineered feature (V258) increased risk,masked Vesta-engineered feature (V45) increased risk
3510674,13746536,159,1,18.936,C,visa,credit,gmail.com,mobile,0.99621296,Critical,masked Vesta-engineered feature (V258) increased risk,masked counting feature (C14) increased risk,masked Vesta-engineered feature (V45) increased risk
3477274,12781430,147,1,111.279,C,mastercard,debit,gmail.com,desktop,0.996201,Critical,masked Vesta-engineered feature (V258) increased risk,masked counting feature (C1) increased risk,recipient email domain (gmail.com) increased risk
3480239,12866150,148,1,10.206,C,mastercard,debit,gmail.com,desktop,0.99619377,Critical,masked counting feature (C1) increased risk,masked Vesta-engineered feature (V258) increased risk,masked Vesta-engineered feature (V45) increased risk
3494905,13300483,153,1,14.325,C,visa,debit,outlook.com,desktop,0.996182,Critical,masked counting feature (C1) increased risk,masked Vesta-engineered feature (V258) increased risk,masked Vesta-engineered feature (V87) increased risk
3505107,13570114,157,1,350.0,R,visa,debit,gmail.com,mobile,0.99617344,Critical,masked counting feature (C14) increased risk,masked Vesta-engineered feature (V156) increased risk,recipient email domain (gmail.com) increased risk
3484207,13027227,150,1,39.47,C,visa,credit,gmail.com,desktop,0.99616444,Critical,masked counting feature (C1) increased risk,masked Vesta-engineered feature (V45) increased risk,masked counting feature (C11) increased risk
3522706,14099760,163,1,3.443,C,mastercard,credit,hotmail.com,mobile,0.99610883,Critical,masked counting feature (C1) increased risk,device/browser string (SM-G955U Build/NRD90M) increased risk,masked Vesta-engineered feature (V258) increased risk
3464831,12372423,143,1,43.528,C,visa,credit,gmail.com,mobile,0.9961035,Critical,masked counting feature (C1) increased risk,masked Vesta-engineered feature (V258) increased risk,masked identity/device signal (id_31) decreased risk
3465628,12422397,143,1,475.0,R,mastercard,debit,gmail.com,mobile,0.9960444,Critical,masked counting feature (C1) increased risk,masked counting feature (C14) increased risk,masked counting feature (C11) increased risk
3510678,13746667,159,1,18.936,C,mastercard,debit,gmail.com,mobile,0.9960402,Critical,masked Vesta-engineered feature (V258) increased risk,masked Vesta-engineered feature (V45) increased risk,masked counting feature (C14) increased risk
3488392,13135738,152,1,350.805,C,visa,credit,outlook.com,desktop,0.99601173,Critical,masked counting feature (C1) increased risk,masked Vesta-engineered feature (V258) increased risk,masked counting feature (C11) increased risk
